ID,year,temperature,precipitation,max_temp,min_temp,elevation,date,region,low_freq_hz,high_freq_hz,delta_time_s,peak_freq_hz,total_elements,note,singing
ML335305611,2021,12.73280826,0.091616659,12.17709827,11.33497374,2564.25,2021-04-04,Cundinamarca,885.9,1771.9,0.428,1550.4,3,d,3
ML335305611,2021,12.73280826,0.091616659,12.17709827,11.33497374,2564.25,2021-04-04,Cundinamarca,935.2,2018,0.335,1722.7,3,d,3
ML335305611,2021,12.73280826,0.091616659,12.17709827,11.33497374,2564.25,2021-04-04,Cundinamarca,935.2,1968.7,1.393,1722.7,3,t,3
ML335305611,2021,12.73280826,0.091616659,12.17709827,11.33497374,2564.25,2021-04-04,Cundinamarca,878.8,1797.6,0.346,1550.4,3,d,1
ML335305611,2021,12.73280826,0.091616659,12.17709827,11.33497374,2564.25,2021-04-04,Cundinamarca,838.9,1917.4,0.299,1636.5,3,d,1
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,1002.3,1731.2,0.136,1636.5,4,a,1
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,774.5,1731.2,0.336,1550.4,4,d,1
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,774.5,1913.4,0.31,1722.7,4,d,1
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,546.7,1959,1.662,1722.7,4,t,1
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,956.7,1822.3,0.155,1550.4,4,a,2
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,1002.3,1913.4,0.382,1636.5,4,d,2
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,546.7,1867.9,0.349,1464.3,4,d,2
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,728.9,1959,0.323,1722.7,4,d,2
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,546.7,1913.4,1.669,1722.7,4,t,2
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,911.2,1731.2,0.142,1636.5,4,a,3
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,820,1867.9,0.375,1636.5,4,d,3
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,592.3,1822.3,0.323,1464.3,4,d,3
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,637.8,1913.4,0.343,1722.7,4,d,3
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,728.9,1776.8,0.375,1636.5,4,d,1
ML379312001,2021,13.20342481,0.589716347,12.77555868,11.9187461,2613.200439,2021-10-10,Cundinamarca,592.3,1913.4,1.669,1722.7,4,t,3
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,854.8,1709.6,0.364,1464.3,4,d,1
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,854.8,1743.8,0.305,1722.7,4,d,1
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,889,1880.6,1.708,1722.7,4,t,1
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,1025.8,1880.6,0.383,1722.7,4,d,1
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,1128.3,1812.2,0.39,1636.5,4,d,2
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,889,1709.6,0.377,1464.3,4,d,2
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,854.8,1949,0.325,1636.5,4,d,2
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,1230.9,1812.2,0.104,1636.5,4,a,2
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,1265.1,1778,0.091,1550.4,4,a,3
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,1230.9,1846.4,0.39,1722.7,4,d,3
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,854.8,1709.6,0.364,1464.3,4,d,3
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,820.6,1949,1.727,1636.5,4,t,2
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,854.8,1846.4,1.701,1636.5,4,t,3
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,1265.1,1743.8,0.078,1636.5,4,a,1
ML381022231,2021,13.54782498,1.413355914,13.16252177,12.30664461,2753.991943,2021-10-09,Boyaca,923.2,1846.4,0.325,1636.5,4,d,3
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,1070.8,1903.6,0.393,1722.7,4,d,1
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,753.5,1705.3,0.46,1550.4,4,d,1
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,1031.1,1824.3,0.103,1636.5,4,a,1
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,936.1,1872.2,0.091,1550.4,4,a,2
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,1300.1,1924.2,0.436,1722.7,4,d,2
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,832.8,1745,0.369,1636.5,4,d,1
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,753.5,1943.3,1.767,1636.5,4,t,1
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,832.1,1976.2,1.767,1550.4,4,t,2
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,936.1,1924.2,0.121,1636.5,4,a,3
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,988.1,2028.2,0.424,1550.4,4,d,2
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,780.1,1664.2,0.381,1636.5,4,d,2
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,1196.1,1872.2,0.418,1722.7,4,d,3
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,832.1,1768.2,0.43,1550.4,4,d,3
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,780.1,1872.2,0.448,1636.5,4,d,3
ML391643051,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,728.1,1924.2,1.84,1636.5,4,t,3
ML391643061,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,941.2,1882.3,0.399,1636.5,3,d,1
ML391643061,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,851.5,1792.7,0.375,1550.4,3,d,1
ML391643061,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,941.2,1837.5,0.452,1722.7,3,d,1
ML391643061,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,738.8,1724.8,1.437,1722.7,3,t,1
ML391643061,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,795.3,1810.1,0.38,1636.5,3,d,2
ML391643061,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,685.6,1837.5,0.389,1550.4,3,d,2
ML391643061,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,905,1892.4,0.322,1636.5,3,d,2
ML391643061,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,685.6,1892.4,1.295,1550.4,3,t,2
ML391643061,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,514.6,1400.5,0.07,1378.1,4,a,3
ML391643061,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,935.2,1870.3,0.356,1636.5,4,d,3
ML391643061,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,639.8,1870.3,1.603,1636.5,4,t,3
ML391643061,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,787.5,1821.1,0.377,1636.5,4,d,3
ML391643061,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-22,Cundinamarca,885.9,1870.3,0.387,1636.5,4,d,3
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,1538.4,1890.9,0.485,1722.7,4,d,1
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,1346.1,1730.7,0.485,1550.4,4,d,1
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,1506.3,1858.9,0.11,1722.7,4,a,1
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,1415.4,1862.3,0.078,1722.7,4,a,2
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,1340.9,2011.3,0.511,1722.7,4,d,2
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,1282,1858.9,0.349,1550.4,4,d,1
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,1089.7,1890.9,1.85,1550.4,4,t,1
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,744.9,2011.3,1.837,1722.7,4,t,2
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,1415.4,1923,0.116,1808.8,4,a,3
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,1191.9,1862.3,0.479,1636.5,4,d,2
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,744.9,1862.3,0.356,1722.7,4,d,2
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,1307.6,1846,0.446,1636.5,4,d,3
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,839.7,1898.3,1.928,1636.5,4,t,3
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,1538.4,1820.4,0.53,1722.7,4,d,3
ML394579371,2021,21.82680142,1.176733239,21.19937668,20.57156148,133.4256897,2021-11-10,Cesar,871.7,1769.1,0.459,1636.5,4,d,3
ML396132321,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-26,Cundinamarca,1456.7,1799.4,0.411,1636.5,3,d,1
ML396132321,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-26,Cundinamarca,1174.7,1774.5,1.344,1550.4,3,t,1
ML396132321,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-26,Cundinamarca,1338,1873.2,0.341,1636.5,3,d,2
ML396132321,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-26,Cundinamarca,1228.2,1685.2,0.381,1464.3,3,d,1
ML396132321,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-26,Cundinamarca,1342.4,1799.4,0.401,1550.4,3,d,1
ML396132321,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-26,Cundinamarca,1153.8,1871.7,1.379,1550.4,3,t,2
ML396132321,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-26,Cundinamarca,1329.8,1705.6,0.326,1636.5,3,d,3
ML396132321,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-26,Cundinamarca,1177.4,1659.1,0.346,1464.3,3,d,2
ML396132321,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-26,Cundinamarca,1230.9,1873.2,0.401,1550.4,3,d,2
ML396132321,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-26,Cundinamarca,1378.1,1754,0.486,1550.4,3,d,3
ML396132321,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-26,Cundinamarca,1190.2,1754,1.459,1550.4,3,t,3
ML396132321,2021,17.83493818,2.104111509,17.19905806,16.56905893,1223.269775,2021-10-26,Cundinamarca,1252.8,1566.1,0.341,1464.3,3,d,3
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,952.2,1829.1,1.681,1550.4,4,t,3
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,1117.9,1773.3,0.338,1550.4,4,d,1
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,1230.7,1820.4,0.301,1636.5,4,d,1
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,1102.5,1769.1,1.659,1636.5,4,t,1
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,1160.5,1699.3,0.088,1550.4,4,a,2
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,1153.8,1692.2,0.419,1550.4,4,d,1
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,1187.7,1635.8,0.419,1550.4,4,d,2
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,1299.7,1770.3,0.301,1636.5,4,d,2
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,1142.8,1770.3,1.674,1636.5,4,t,2
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,1411.7,1770.3,0.441,1636.5,4,d,2
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,952.2,1703.9,0.404,1550.4,4,d,3
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,1202.7,1829.1,0.323,1550.4,4,d,3
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,1272.1,1696.2,0.081,1550.4,4,a,1
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,1277.9,1754,0.103,1550.4,4,a,3
ML400161631,2021,15.81394592,5.728750582,14.72886328,14.19475106,2551.170166,2021-12-29,Cundinamarca,847.7,1649.5,0.352,1550.4,4,d,3
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,1034.5,1965.5,0.148,1687.5,4,a,1
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,581.3,1788.2,0.353,1687.5,4,d,1
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,517.2,1965.5,1.858,1687.5,4,t,1
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,827.6,1965.5,0.445,1781.2,4,d,1
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,517.2,1689.7,0.382,1500,4,d,1
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,642.9,1714.3,0.374,1500,4,d,2
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,571.4,1857.1,0.346,1781.2,4,d,2
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,857.1,2000,0.127,1781.2,4,a,2
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,714.3,1928.6,0.431,1781.2,4,d,2
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,928.6,2071.4,0.452,1687.5,4,d,3
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,571.4,1714.3,0.374,1406.2,4,d,3
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,642.9,2000,0.36,1687.5,4,d,3
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,571.4,2071.4,1.858,1687.5,4,t,3
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,1000,1928.6,0.148,1781.2,4,a,3
ML418927381,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,571.4,2000,1.816,1781.2,4,d,2
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,1060.7,1952.6,0.447,1781.2,4,d,1
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,1084.8,1832,0.418,1687.5,4,d,1
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,964.2,2049,0.119,1687.5,4,a,1
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,916,1976.7,0.124,1687.5,4,a,2
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,926,1866.1,0.497,1781.2,4,d,2
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,1239.3,1769.7,0.378,1687.5,4,d,1
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,964.2,2073.1,1.849,1687.5,4,t,1
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,1133,1880.3,0.348,1687.5,4,d,2
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,891.9,1976.7,1.874,1687.5,4,t,2
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,1012.4,2049,0.129,1875,4,a,3
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,1133,1952.6,0.477,1781.2,4,d,3
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,771.4,1832,0.388,1593.8,4,d,3
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,1229.4,1928.5,0.348,1781.2,4,d,3
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,771.4,2049,1.884,1781.2,4,t,3
ML418927411,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-22,Cundinamarca,1012.4,1759.7,0.393,1593.8,4,d,2
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,703.7,2000,1.866,1781.2,4,t,3
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,808.3,1740.9,0.407,1593.8,4,d,1
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,758.3,1877.5,0.36,1687.5,4,d,1
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,808.3,2114,1.866,1687.5,4,t,1
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,1057,2051.8,0.445,1781.2,4,d,1
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,742.7,1680.8,0.388,1500,4,d,2
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,664.5,1954.4,0.369,1781.2,4,d,2
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,589.5,1879.4,1.885,1781.2,4,t,2
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,1000,1925.9,0.152,1687.5,4,a,3
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,1000,2000,0.445,1781.2,4,d,3
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,605.1,1605.1,0.379,1593.8,4,d,3
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,703.7,1963,0.369,1781.2,4,d,3
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,808.3,1865.3,0.133,1687.5,4,a,1
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,1329,1915.3,0.152,1781.2,4,a,2
ML419328951,2022,12.88259746,6.547147192,12.39982449,11.70859934,2613.200439,2022-02-23,Cundinamarca,1214.9,1840.3,0.417,1781.2,4,d,2
ML432077551,2022,20.71350411,30.88658429,19.10328538,18.60493359,2271.081787,2022-03-15,Risaralda,947.8,1760.2,0.323,1500,3,d,1
ML432077551,2022,20.71350411,30.88658429,19.10328538,18.60493359,2271.081787,2022-03-15,Risaralda,745.6,1783.7,1.554,1500,3,t,1
ML432077551,2022,20.71350411,30.88658429,19.10328538,18.60493359,2271.081787,2022-03-15,Risaralda,1263.8,1850.5,0.526,1593.8,3,d,1
ML432077551,2022,20.71350411,30.88658429,19.10328538,18.60493359,2271.081787,2022-03-15,Risaralda,1128.4,1624.8,0.402,1406.2,3,d,1
ML432077551,2022,20.71350411,30.88658429,19.10328538,18.60493359,2271.081787,2022-03-15,Risaralda,904.5,1626.6,0.363,1500,3,d,2
ML432077551,2022,20.71350411,30.88658429,19.10328538,18.60493359,2271.081787,2022-03-15,Risaralda,1083.2,1805.4,1.538,1500,3,t,2
ML432077551,2022,20.71350411,30.88658429,19.10328538,18.60493359,2271.081787,2022-03-15,Risaralda,1444.3,1760.2,0.358,1593.8,0,d,3
ML432077551,2022,20.71350411,30.88658429,19.10328538,18.60493359,2271.081787,2022-03-15,Risaralda,1128.4,1624.8,0.415,1406.2,0,d,3
ML432077551,2022,20.71350411,30.88658429,19.10328538,18.60493359,2271.081787,2022-03-15,Risaralda,1308.9,1670,0.355,1500,0,d,3
ML432077551,2022,20.71350411,30.88658429,19.10328538,18.60493359,2271.081787,2022-03-15,Risaralda,1128.4,1760.2,1.357,1593.8,0,t,3
ML432077551,2022,20.71350411,30.88658429,19.10328538,18.60493359,2271.081787,2022-03-15,Risaralda,1399.2,1805.4,0.521,1593.8,3,d,2
ML432077551,2022,20.71350411,30.88658429,19.10328538,18.60493359,2271.081787,2022-03-15,Risaralda,1038.1,1534.6,0.423,1406.2,3,d,2
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,1272.8,1697.1,0.359,1500,4,d,2
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,806.1,1866.8,0.351,1593.8,4,d,2
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,1018.2,1824.3,0.088,1593.8,4,a,2
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,1103.1,1781.9,0.088,1500,4,a,1
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,1018.2,1994,0.386,1781.2,4,d,1
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,763.7,1909.2,1.701,1593.8,4,t,2
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,1060.7,1909.2,0.351,1781.2,4,d,2
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,551.5,1994,1.675,1687.5,4,t,1
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,763.7,1909.2,0.403,1781.2,4,d,3
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,594,1654.6,0.359,1500,4,d,1
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,509.1,1909.2,0.307,1687.5,4,d,1
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,1060.7,1909.2,0.096,1687.5,4,a,3
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,1018.2,1739.5,0.359,1500,4,d,3
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,891,1866.8,0.307,1687.5,4,d,3
ML433146461,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-06,Cundinamarca,763.7,1951.6,1.675,1687.5,4,t,3
ML433262271,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-07,Cundinamarca,872.1,1917.9,1.222,1687.5,3,t,2
ML433262271,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-07,Cundinamarca,954.8,2178.3,1.149,1687.5,3,t,1
ML433262271,2022,12.32665992,13.32681456,12.15633074,11.45720138,2613.200439,2022-04-07,Cundinamarca,1539.2,1914.1,0.157,1781.2,3,d,2
